V2,V4,X
HNF4G,PPP2R5C,0.060519615
HNF4G,PGM2,0.027937326
HNF4G,CPPED1,0.114758327
HNF4G,ANKRD30BL,0.089127626
HNF4G,PRPF40A,0.095829398
HNF4G,NDC1,0.148255929
HNF4G,PRKAR2B,0.163816426
HNF4G,PRKCB,0.030879708
HNF4G,PECR,0.082379835
HNF4G,ACOT13,0.002853446
HNF4G,TEX15,0.297386094
HNF4G,SLC2A4RG,0.019915155
HNF4G,PSMG2,0.032802691
HNF4G,PSMD1,0.028826625
HNF4G,PSME1,0.159123590
HNF4G,PSME2,0.028171235
HNF4G,BIRC6,0.037826422
HNF4G,STRIP2,0.104783134
HNF4G,KIAA1522,0.003068514
HNF4G,VAT1L,0.081520180
HNF4G,C6orf47,0.109587002
HNF4G,CTDSP1,0.017115506
HNF4G,BCL2L1,0.134477265
HNF4G,RHAG,0.032924587
HNF4G,RHD,0.070783507
HNF4G,ACSM3,0.003546269
HNF4G,SDC4,0.051905840
HNF4G,SAMSN1,0.071161595
HNF4G,TMBIM1,0.135452288
HNF4G,TTC31,0.253913568
HNF4G,SMYD3,0.014035877
HNF4G,SLC13A3,0.076589224
HNF4G,SKP1,0.010227509
HNF4G,SRC,0.023054233
HNF4G,BRCA1,0.010210895
HNF4G,SRP54,0.114172995
HNF4G,SRPK2,0.069163634
HNF4G,STAT5B,0.148598021
HNF4G,SULT2A1,0.075571924
HNF4G,TCEA2,0.046117579
HNF4G,TSPO,0.085852242
HNF4G,TP53BP2,0.014318753
HNF4G,CA5A,0.084003566
HNF4G,CA8,0.044662772
HNF4G,ZNF175,0.008264350
HNF4G,GPANK1,0.010583133
HNF4G,FBXO31,0.293456939
HNF4G,AGMAT,0.036069899
HNF4G,CPED1,0.037254954
HNF4G,NUP214,0.197365372
HNF4G,DCAF11,0.100221263
HNF4G,PABPN1,0.145091372
HNF4G,RND2,0.097806457
HNF4G,TRMT1L,0.156736328
HNF4G,USP9X,0.040122549
HNF4G,TKTL1,0.022299232
HNF4G,GFM2,0.153413145
HNF4G,NSMAF,0.076091743
HNF4G,CDC42BPA,0.132501980
HNF4G,CCDC142,0.032907102
HNF4G,ZNF587,0.209674474
HNF4G,EIF3B,0.226692678
HNF4G,CDS2,0.118617580
HNF4G,SOCS2,0.076337636
HNF4G,ALDH1A2,0.061556494
HNF4G,MIDN,0.287592709
HNF4G,ASH2L,0.051058563
HNF4G,SLC16A3,0.233964790
HNF4G,MGME1,0.038246474
HNF4G,TMEM169,0.137597810
HNF4G,ITGB1BP1,0.039050976
HNF4G,RECQL5,0.220842650
HNF4G,ADAMTS3,0.022119333
HNF4G,NR1D1,0.156197692
HNF4G,RBM39,0.109144322
HNF4G,IST1,0.100703688
HNF4G,HEPH,0.029626634
HNF4G,UBAP2L,0.201033572
HNF4G,SEC16A,0.040560565
HNF4G,USP15,0.017210606
HNF4G,NUP153,0.152939407
HNF4G,COPS5,0.015223805
HNF4G,GAPDH,0.034883452
HNF4G,PNRC1,0.043431560
HNF4G,PNRC2,0.068428431
HNF4G,PRDX6,0.162765492
HNF4G,RANBP9,0.075297375
HSF1,NUTF2,0.083513444
HSF1,USPL1,0.040333900
HSF1,PRMT5,0.119263702
HSF1,HMGN4,0.012622515
HSF1,CCT7,0.160976107
HSF1,CCT4,0.087930368
HSF1,CENPA,0.102034973
HSF1,ZNF460,0.076031098
HSF1,HSPH1,0.037648720
HSF1,STIP1,0.033156646
HSF1,EARS2,0.099783700
HSF1,CCDC117,0.148457644
HSF1,DAD1,0.102475658
HSF1,FBXO15,0.003670550
HSF1,SACM1L,0.026279729
HSF1,ZNF473,0.059679186
HSF1,ZNF337,0.188188232
HSF1,CHORDC1,0.114336812
HSF1,MRPL18,0.175349227
HSF1,DNAJA1,0.021994355
HSF1,HSPA1A,0.025858831
HSF1,HSPA1B,0.152693242
HSF1,HSPA1L,0.008217266
HSF1,HSPA8,0.092198367
HSF1,HSP90AA1,0.000044500
HSF1,HSP90AB1,0.051492777
HSF1,HSPD1,0.039653560
HSF1,ILF2,0.055032250
HSF1,NDUFS7,0.195264423
HSF1,ZNF805,0.077659702
HSF1,LASP1,0.100987559
HSF1,EMC9,0.045467436
HSF1,PCK2,0.068002212
HSF1,VRK3,0.131178592
HSF1,NOP58,0.162419671
HSF1,PNN,0.077088861
HSF1,POLG,0.064335719
HSF1,BORCS6,0.185423115
HSF1,ANKRD30BL,0.008623970
HSF1,POLR3E,0.042977328
HSF1,UBFD1,0.076568703
HSF1,PSMB5,0.007512566
HSF1,PLXDC1,0.113207618
HSF1,PSME1,0.128362039
HSF1,ALOXE3,0.066018426
HSF1,AGBL5,0.154874691
HSF1,XPNPEP3,0.024350258
HSF1,TRA2B,0.015074670
HSF1,BRCA1,0.021041965
HSF1,ST13,0.122160168
HSF1,TCP1,0.005086439
HSF1,CCT3,0.051656816
HSF1,UBB,0.031419633
HSF1,UBC,0.002546862
HSF1,UBE2B,0.080292996
HSF1,THTPA,0.077634389
HSF1,FBXO31,0.204807070
HSF1,ZNF587,0.110664394
HSF1,SHF,0.095083357
HSF1,ASH2L,0.122519989
HSF1,TRIM41,0.233885162
HSF1,DPP9,0.175789016
HSF1,ADAMTS3,0.069518827
HSF1,UBAP2L,0.232933282
HSF1,ZMAT2,0.067782285
HSF1,ZKSCAN5,0.086954648
HSF1,ZFHX2,0.139459185
HSF1,ZC3HC1,0.092775965
HSF1,ZBTB20,0.073363080
HSF1,XKR4,0.123180215
HSF1,WDR76,0.025712771
HSF1,VIT,0.096511772
HSF1,UBR2,0.065452808
HSF1,UBE2E2,0.024251993
HSF1,TRDN,0.126605373
HSF1,TOR2A,0.022168382
HSF1,TMEM116,0.082372336
HSF1,TM7SF2,0.008493780
HSF1,SYT14,0.020603869
HSF1,SYNM,0.078795348
HSF1,ST3GAL6,0.091061379
HSF1,SRP54,0.074542426
HSF1,SRGAP2,0.039706745
HSF1,SPEN,0.097925777
HSF1,SPATA5L1,0.013640941
HSF1,SNRNP40,0.001217917
HSF1,SMAD1,0.049057628
HSF1,SLCO4A1,0.028524725
HSF1,SGCZ,0.032501544
HSF1,SERAC1,0.001661332
HSF1,SCN5A,0.128845112
HSF1,RPL26L1,0.022586637
HSF1,RPL23A,0.107815777
HSF1,RETSAT,0.023750995
HSF1,RERE,0.034330504
HSF1,RASGRP2,0.093401788
HSF1,PROCA1,0.115148770
HSF1,PPP4R2,0.063171833
HSF1,PPM1L,0.072513211
HSF1,PNMA2,0.021487520
HSF1,PNMA1,0.153992019
HSF1,PITPNB,0.066229923
HSF1,PIP5K1A,0.047319512
HSF1,PDE4D,0.032173242
HSF1,PATL1,0.153550910
HSF1,PAQR6,0.038476053
HSF1,OPRD1,0.148422538
HSF1,NABP2,0.121186845
HSF1,NUMB,0.090768250
HSF1,NRG2,0.036313494
HSF1,NR2C2,0.003819066
HSF1,NCKAP1,0.086822402
HSF1,MTHFS,0.014575381
HSF1,MFAP3L,0.138440481
HSF1,MED10,0.109198476
HSF1,MDC1,0.112121100
HSF1,MAT2A,0.047812181
HSF1,MAPK9,0.043046053
HSF1,LMO7,0.030604592
HSF1,LIG1,0.067892786
HSF1,LAP3,0.105764257
HSF1,KLF9,0.031223950
HSF1,CEMIP,0.023717946
HSF1,KCNQ1,0.134514752
HSF1,KCNK3,0.046456598
HSF1,KCNC1,0.070213987
HSF1,ITSN2,0.051857387
HSF1,ING1,0.022642865
HSF1,IER5L,0.158745227
HSF1,HSF5,0.069627278
HSF1,HS6ST3,0.018506495
HSF1,HS6ST1,0.053830260
HSF1,HIVEP2,0.055073798
HSF1,HIPK1,0.166672379
HSF1,HARBI1,0.043165302
HSF1,GTSE1,0.057006970
HSF1,GRWD1,0.035261059
HSF1,GNAS,0.037122912
HSF1,GDI1,0.008898912
HSF1,GABBR2,0.047042830
HSF1,FUT11,0.058087099
HSF1,FSTL3,0.178219272
HSF1,FHL1,0.110429183
HSF1,FAM126A,0.039903894
HSF1,ETV4,0.112405014
HSF1,EME2,0.013460270
HSF1,ELK3,0.062280683
HSF1,ELAVL4,0.146535191
HSF1,DPH1,0.092044498
HSF1,DNAJB5,0.000587431
HSF1,DNAJB1,0.121923122
HSF1,DNAH17,0.049959989
HSF1,DMRT1,0.021826356
HSF1,DMD,0.031821222
HSF1,DGCR2,0.039119687
HSF1,DCTN4,0.130678300
HSF1,CMIP,0.052928336
HSF1,CHST2,0.028885682
HSF1,CCT8,0.092422257
HSF1,TMEM243,0.076627631
HSF1,CCDC173,0.085663641
HSF1,BMPR1B,0.028441481
HSF1,BCAP31,0.003748963
HSF1,ATP6V1A,0.041046886
HSF1,ATP2B3,0.031929317
HSF1,ADAMTS2,0.026593514
HSF1,ACVR1,0.076232370
HSF1,ACSBG2,0.061499598
HSF1,CAMK2A,0.056851509
HSF1,CEBPB,0.157515509
HSF1,CREBBP,0.011809285
HSF1,CSNK2A1,0.047045977
HSF1,DAXX,0.162273333
HSF1,ENO2,0.054718781
HSF1,GSK3A,0.022482017
HSF1,GTF2A2,0.134242813
HSF1,GTF2B,0.085475948
HSF1,HSBP1,0.074629655
HSF1,HSF1,0.259199110
HSF1,HSF2,0.073613035
HSF1,MAPK3,0.064534652
HSF1,MAPK8,0.015089663
HSF1,MAPKAPK2,0.032030365
HSF1,PRKDC,0.071617353
HSF1,REPS1,0.030919373
HSF1,SMARCA4,0.035204685
HSF1,STAT1,0.073445583
HSF1,SUB1,0.066505303
HSF1,SUMO1,0.034699928
HSF1,SUMO3,0.035253145
HSF1,SYMPK,0.030932339
HSF1,TAF1,0.077760847
HSF1,TAF7,0.034560513
HSF1,TBP,0.011267755
HSF1,XRCC5,0.099379215
HSF1,XRCC6,0.074241225
HSF1,YWHAE,0.010914642
IRF1,UBAC1,0.113537046
IRF1,LRRC41,0.132455226
IRF1,PPP1R13L,0.226177893
IRF1,FBXO17,0.129219761
IRF1,ZNF280B,0.222815503
IRF1,YDJC,0.156272562
IRF1,ZNF595,0.151888531
IRF1,DYNC1H1,0.205636106
IRF1,ETFB,0.178452003
IRF1,FABP3,0.124395428
IRF1,SDF2L1,0.196515989
IRF1,ABL1,0.244905038
IRF1,IFI6,0.138945999
IRF1,ZNF718,0.252997495
IRF1,CLIP3,0.072924744
IRF1,DKK3,0.110945450
IRF1,RSPH14,0.055216603
IRF1,PRMT1,0.166646008
IRF1,APOE,0.175036703
IRF1,APOH,0.119470413
IRF1,ITGA5,0.155990450
IRF1,PDE4D,0.081359730
IRF1,MED15,0.261060011
IRF1,PI4KA,0.125657766
IRF1,ANKRD30BL,0.082504293
IRF1,MAPK1,0.078783455
IRF1,ZC3HAV1,0.043577780
IRF1,BCR,0.131621444
IRF1,RPS12,0.190871383
IRF1,CEACAM1,0.171057625
IRF1,TNS3,0.012342749
IRF1,SULT2A1,0.127909727
IRF1,TAP1,0.156744905
IRF1,C3,0.166745661
IRF1,UBE2L3,0.087822644
IRF1,UQCRH,0.101176077
IRF1,VIM,0.043673431
IRF1,CA5A,0.131743243
IRF1,ASPSCR1,0.104379442
IRF1,NUP214,0.221945940
IRF1,STRIP1,0.095321574
IRF1,TOP3B,0.072253739
IRF1,FANK1,0.093872644
IRF1,SNAP29,0.173632772
IRF1,RAB36,0.155025766
IRF1,ISG15,0.194151788
IRF1,PDE4DIP,0.268107671
IRF1,ZYX,0.119849341
IRF1,ZNFX1,0.139203772
IRF1,ZNF608,0.269129417
IRF1,ZNF536,0.100148941
IRF1,ZFYVE1,0.143016699
IRF1,ZFHX3,0.187651532
IRF1,ZCCHC24,0.130638146
IRF1,YWHAG,0.074616104
IRF1,YLPM1,0.149293732
IRF1,YAP1,0.157607650
IRF1,XPO6,0.140719071
IRF1,WSCD1,0.118798497
IRF1,WDR44,0.253757047
IRF1,WBP4,0.210726013
IRF1,VSTM2B,0.097865801
IRF1,VPS26B,0.097219662
IRF1,VPS11,0.210704184
IRF1,VAC14,0.104781018
IRF1,USP9X,0.111189874
IRF1,USP18,0.206153127
IRF1,TYSND1,0.204566338
IRF1,TTC33,0.097798310
IRF1,TSPAN6,0.203030034
IRF1,TSPAN5,0.193265154
IRF1,TSHZ1,0.149839377
IRF1,TRPM3,0.124435703
IRF1,TRMT6,0.000804899
IRF1,TRMT112,0.168977429
IRF1,TRIM44,0.131772773
IRF1,TRIAP1,0.171746262
IRF1,TOM1L1,0.140729289
IRF1,TOB1,0.003196246
IRF1,TMTC2,0.152983962
IRF1,TMPRSS11D,0.028382144
IRF1,TMEM69,0.164992214
IRF1,TMEM38A,0.123404170
IRF1,TMEM231,0.152874379
IRF1,TMEM209,0.198600231
IRF1,TLE3,0.039638402
IRF1,THRA,0.087848505
IRF1,THEM6,0.115154799
IRF1,TGIF1,0.013633047
IRF1,TGFB3,0.062964717
IRF1,TFG,0.158758225
IRF1,TDRD7,0.110810693
IRF1,TCF4,0.224722385
IRF1,TBXAS1,0.002328768
IRF1,TAS1R1,0.086859413
IRF1,TAPBP,0.153242327
IRF1,TAF8,0.232122906
IRF1,STK3,0.232700218
IRF1,SRR,0.148829750
IRF1,SPRED2,0.171870920
IRF1,SPPL2A,0.112979064
IRF1,SPATA7,0.156169024
IRF1,SPATA22,0.211017410
IRF1,SPA17,0.149217317
IRF1,SOX6,0.047053701
IRF1,SORBS1,0.194341174
IRF1,PPP4R3B,0.210794460
IRF1,SMARCD3,0.112446689
IRF1,SMAD6,0.084035622
IRF1,SLC38A2,0.152411238
IRF1,SHARPIN,0.150414204
IRF1,SH3D21,0.024302972
IRF1,SETD1B,0.136214779
IRF1,SERPINI1,0.122167582
IRF1,SAT1,0.245165511
IRF1,SALL1,0.037234487
IRF1,RYBP,0.208727233
IRF1,RUNX1T1,0.184344964
IRF1,RPL37A,0.234825354
IRF1,RORB,0.054770455
IRF1,RIMS2,0.107730270
IRF1,RHOBTB3,0.170061363
IRF1,RGS7BP,0.159956666
IRF1,RERE,0.188869232
IRF1,RCN1,0.183893379
IRF1,RCAN1,0.005261724
IRF1,RBM26,0.120667272
IRF1,RALYL,0.051761774
IRF1,QRSL1,0.209821285
IRF1,PUS3,0.166650970
IRF1,PTPRA,0.226694492
IRF1,PTPN22,0.135802043
IRF1,PTBP2,0.291462822
IRF1,PSME2,0.086831186
IRF1,PSMA3,0.204306234
IRF1,PRPF19,0.084622022
IRF1,PRKACB,0.119022891
IRF1,PRDM16,0.078356205
IRF1,PPP1R1A,0.141011769
IRF1,PPP1R14C,0.140317708
IRF1,POLH,0.175386039
IRF1,PLXNC1,0.141071419
IRF1,PLEKHH3,0.185427205
IRF1,PLEKHF2,0.000389654
IRF1,PKP4,0.200460481
IRF1,PKN1,0.183344283
IRF1,PIK3R1,0.141934909
IRF1,PIGV,0.070603588
IRF1,PEAK1,0.162382208
IRF1,PCDH7,0.118499729
IRF1,PBX2,0.009820736
IRF1,PAX6,0.158569922
IRF1,PANK1,0.147213734
IRF1,NUB1,0.239344612
IRF1,NOL4,0.185241440
IRF1,NETO1,0.043095600
IRF1,NCOA7,0.140230114
IRF1,MSANTD2,0.012537474
IRF1,MRPS23,0.185146136
IRF1,MRPL32,0.169354448
IRF1,MOXD1,0.064827798
IRF1,MOCS1,0.007489787
IRF1,MLLT6,0.271591026
IRF1,MEF2C,0.171870361
IRF1,MDH1B,0.140214433
IRF1,MAPK6,0.110908096
IRF1,MAPK1IP1L,0.160427647
IRF1,MAP3K11,0.136949086
IRF1,MAML2,0.060561707
IRF1,M6PR,0.233129849
IRF1,LY86,0.064240938
IRF1,LTBP2,0.030131490
IRF1,LRRK1,0.125434335
IRF1,LONRF3,0.005149887
IRF1,LMO1,0.165503303
IRF1,LIN9,0.075807246
IRF1,LIMK1,0.138422527
IRF1,LGR4,0.239634237
IRF1,LGALS3BP,0.191292615
IRF1,LDB2,0.085055813
IRF1,L3MBTL3,0.022025773
IRF1,KYNU,0.067328634
IRF1,KIF13B,0.277803659
IRF1,GSE1,0.076672898
IRF1,KCNN2,0.129299877
IRF1,KCNE1,0.014949770
IRF1,INPPL1,0.316243162
IRF1,IL27,0.006650400
IRF1,IL17RC,0.176684033
IRF1,IL15RA,0.157719188
IRF1,IKBIP,0.207492167
IRF1,IFT140,0.047900098
IRF1,IFI16,0.061545920
IRF1,HSDL2,0.171854974
IRF1,HIVEP2,0.176362526
IRF1,HECTD2,0.167615710
IRF1,HARBI1,0.212354795
IRF1,GRINA,0.122153406
IRF1,GRHL1,0.208336400
IRF1,GPR161,0.167845953
IRF1,ADGRF5,0.044207383
IRF1,ADGRF3,0.011001854
IRF1,GLI3,0.003568395
IRF1,GDF10,0.000202349
IRF1,FOXO4,0.048002150
IRF1,FOSL2,0.118241980
IRF1,FLRT2,0.118817692
IRF1,FIGN,0.188587263
IRF1,FH,0.196669690
IRF1,FBXO32,0.069550968
IRF1,FBXO22,0.154639987
IRF1,FAM149A,0.187824036
IRF1,FAM133A,0.144729596
IRF1,AMER1,0.138984901
IRF1,F3,0.107209683
IRF1,EYA1,0.132478296
IRF1,EXTL2,0.173162017
IRF1,ETV4,0.153906715
IRF1,ETS2,0.153628785
IRF1,ESRRG,0.247855677
IRF1,ESR1,0.225415874
IRF1,ERI3,0.139767858
IRF1,EPAS1,0.153535407
IRF1,EIF2S1,0.180449875
IRF1,EHD4,0.004706842
IRF1,E2F3,0.202899977
IRF1,DUSP10,0.021171304
IRF1,DPCD,0.066008570
IRF1,DNAJA2,0.093770333
IRF1,DLL1,0.146315300
IRF1,DLG1,0.186986403
IRF1,DCLRE1A,0.006546249
IRF1,DAP3,0.127363079
IRF1,CYB561D1,0.209271761
IRF1,CSAD,0.114385729
IRF1,COL4A6,0.007591777
IRF1,COL4A1,0.006008573
IRF1,NELFB,0.059043315
IRF1,CHST11,0.255250414
IRF1,CHMP5,0.180178009
IRF1,CHD4,0.218205356
IRF1,CCR10,0.151902620
IRF1,CCBE1,0.056965733
IRF1,CBX4,0.171764214
IRF1,CACNA1C,0.180692791
IRF1,CFAP77,0.092610270
IRF1,MGME1,0.058627830
IRF1,C1orf54,0.132769870
IRF1,C1R,0.008867276
IRF1,C17orf58,0.081113304
IRF1,METTL25,0.117509869
IRF1,C11orf1,0.224527681
IRF1,C10orf67,0.121095716
IRF1,BRF1,0.132168446
IRF1,BHLHB9,0.049028009
IRF1,BCL11A,0.219430683
IRF1,BCL10,0.018566207
IRF1,BACE1,0.235325372
IRF1,ATXN7L3,0.132659152
IRF1,ATF3,0.013775451
IRF1,ASIC2,0.170579356
IRF1,ASF1B,0.015886948
IRF1,ARMCX4,0.187807561
IRF1,ARHGEF9,0.168509293
IRF1,ARHGAP24,0.108253364
IRF1,AR,0.027341521
IRF1,APP,0.200700692
IRF1,AP1S3,0.120589077
IRF1,ANTXR1,0.013347326
IRF1,ANKFY1,0.176704695
IRF1,ANK2,0.171028995
IRF1,AMMECR1,0.115240663
IRF1,AGBL2,0.008476376
IRF1,AFF1,0.224308102
IRF1,ADD3,0.287529670
IRF1,ADAMTS17,0.185435406
IRF1,AAK1,0.124614496
IRF1,EIF2AK1,0.156148814
IRF1,EIF2AK2,0.132056226
IRF1,EIF2AK3,0.164810771
IRF1,EIF2AK4,0.259686517
IRF1,EP300,0.260417406
IRF1,HMGA1,0.193802780
IRF1,KAT2B,0.232267419
IRF1,NFKB1,0.205973820
IRF1,RELA,0.096321970
IRF1,STAT1,0.186547390
IRF3,ACOT8,0.018711412
IRF3,G3BP1,0.268897122
IRF3,KATNB1,0.075199938
IRF3,TUBB4B,0.063171778
IRF3,AGPAT1,0.149083269
IRF3,CENPA,0.327126469
IRF3,STIP1,0.217108369
IRF3,IFT27,0.165380312
IRF3,AP4S1,0.098566313
IRF3,BAZ2A,0.084105548
IRF3,SLC25A25,0.253864040
IRF3,EVI5L,0.116197963
IRF3,CKS1B,0.389146750
IRF3,TRAPPC6B,0.046781436
IRF3,ZSWIM3,0.215040118
IRF3,TOM1L2,0.178288427
IRF3,PROSER3,0.173462422
IRF3,ZNF595,0.071662128
IRF3,DNM2,0.030398048
IRF3,ENSA,0.046677091
IRF3,NAIF1,0.064942489
IRF3,SCFD1,0.089973272
IRF3,FNBP4,0.142216772
IRF3,CBX5,0.029624773
IRF3,RALGAPA1,0.108834199
IRF3,FBXO33,0.062304503
IRF3,ZNF718,0.316999411
IRF3,HECTD1,0.248877007
IRF3,NGDN,0.090767926
IRF3,AKAP8L,0.050977677
IRF3,SNX5,0.028534988
IRF3,ORMDL2,0.016570911
IRF3,STRN3,0.176189515
IRF3,HNRNPA1,0.328992756
IRF3,HNRNPC,0.117869117
IRF3,HSPA5,0.053972299
IRF3,SKA2,0.121402631
IRF3,ILF2,0.017596602
IRF3,ARHGAP5,0.191534619
IRF3,LRCH4,0.207655877
IRF3,ANKHD1-EIF4EBP3,0.313272676
IRF3,OSBP,0.079726348
IRF3,MBIP,0.194377620
IRF3,PNN,0.034398976
IRF3,MTMR12,0.084030465
IRF3,GOLPH3L,0.223431392
IRF3,ANKRD30BL,0.066275130
IRF3,NBPF1,0.381098926
IRF3,DHX32,0.219669852
IRF3,PRR11,0.226373594
IRF3,GPR108,0.113682807
IRF3,ZNFX1,0.017622584
IRF3,ZNF687,0.007230284
IRF3,ZNF77,0.000615304
IRF3,RAB5B,0.095789240
IRF3,ARID4A,0.168263255
IRF3,RFX1,0.185197119
IRF3,RNF5,0.091050609
IRF3,RBM15,0.341720899
IRF3,SP1,0.102520117
IRF3,SP2,0.365048098
IRF3,SRP54,0.022987653
IRF3,NUBPL,0.100123825
IRF3,FLAD1,0.059230583
IRF3,DCAF11,0.164511580
IRF3,PABPN1,0.183078882
IRF3,ANP32E,0.219671816
IRF3,DRC3,0.144061180
IRF3,SARNP,0.012975837
IRF3,KHSRP,0.094045175
IRF3,NUMB,0.019918499
IRF3,FANK1,0.133968004
IRF3,MGME1,0.100971212
IRF3,EIF2AK3,0.142169887
IRF3,SEC22B,0.199897412
IRF3,RBM39,0.097319775
IRF3,PDE4DIP,0.014462336
IRF3,CREBBP,0.131440721
IRF3,EP300,0.317737411
IRF3,GRIP1,0.030348494
IRF3,IKBKE,0.253436620
IRF3,IKBKG,0.194064643
IRF3,IRF3,0.104696237
IRF3,MAVS,0.377222169
IRF3,PIAS4,0.004847177
IRF3,PIN1,0.108562425
IRF3,PPIB,0.104281309
IRF3,PRDX1,0.219383463
IRF3,RELA,0.010201456
IRF3,SMURF2,0.333827391
IRF3,SYT1,0.022568278
IRF3,TBK1,0.088696053
IRF3,TICAM1,0.189285288
JUN,MTRNR2L1,0.005611041
JUN,ACTR1B,0.007540147
JUN,LRPPRC,0.025589537
JUN,OPTN,0.151970795
JUN,KATNB1,0.071434583
JUN,SEMA3A,0.032228520
JUN,RBCK1,0.056903899
JUN,CD226,0.256936129
JUN,CHL1,0.157003278
JUN,KDM5B,0.393027223
JUN,NEK6,0.135512701
JUN,NCKAP1,0.168699328
JUN,ZNF460,0.029253467
JUN,FAXDC2,0.214018662
JUN,USP20,0.181325349
JUN,SUB1,0.249668387
JUN,MAPRE2,0.259185221
JUN,SPINK5,0.011209320
JUN,RCC1,0.155414707
JUN,AP4S1,0.109891191
JUN,ECD,0.263298166
JUN,FKBP9,0.268981499
JUN,PDAP1,0.014569582
JUN,OSBPL10,0.104252893
JUN,RMI2,0.018922304
JUN,LYPD1,0.040219729
JUN,CLCN6,0.245198880
JUN,CLTC,0.079557717
JUN,AFMID,0.178616199
JUN,DNAH14,0.015725730
JUN,COL4A2,0.172615399
JUN,KLF6,0.124036903
JUN,CD109,0.140295294
JUN,CREM,0.082456099
JUN,CRKL,0.088236199
JUN,ZNF280B,0.306185147
JUN,HECTD2,0.207588360
JUN,YDJC,0.218886348
JUN,CTSH,0.118255704
JUN,CXADR,0.223008999
JUN,ZNF595,0.131439599
JUN,DCN,0.135322285
JUN,DDIT3,0.186385750
JUN,DDX10,0.088555864
JUN,ASXL1,0.230600173
JUN,DPYSL3,0.197335641
JUN,RCAN1,0.048217538
JUN,DUSP1,0.180367901
JUN,LPAR1,0.009628064
JUN,SPRED2,0.231852204
JUN,ENSA,0.192173899
JUN,ERCC1,0.248958931
JUN,ETFB,0.179492146
JUN,ETV4,0.325816436
JUN,ALDH1A1,0.093291809
JUN,FABP3,0.115269572
JUN,ZNF438,0.154706604
JUN,HNRNPA3,0.037395337
JUN,VWDE,0.054953299
JUN,FGL1,0.084085752
JUN,FHL2,0.056611419
JUN,IKZF3,0.002589280
JUN,MTF2,0.187653646
JUN,SEC31A,0.087900757
JUN,CARD8,0.024450995
JUN,DKK1,0.051246433
JUN,MYO16,0.057098434
JUN,FNBP1,0.181238630
JUN,ZC3H4,0.121309952
JUN,ESYT1,0.268598322
JUN,DOCK9,0.261439376
JUN,FN1,0.246966923
JUN,UBR4,0.052912627
JUN,CBX5,0.107154813
JUN,PIK3R5,0.070077925
JUN,DDAH2,0.047913018
JUN,DDAH1,0.069146675
JUN,PPP1R15A,0.020306360
JUN,SLC7A11,0.063420676
JUN,STX12,0.196721920
JUN,SDF2L1,0.189288975
JUN,PPIL2,0.049638458
JUN,BCL2L13,0.208572088
JUN,ABL1,0.274159219
JUN,ZNF620,0.109563640
JUN,ZNF718,0.271985507
JUN,NOCT,0.197697359
JUN,ARIH1,0.123715798
JUN,GAPDH,0.263922026
JUN,TKFC,0.108813877
JUN,LTN1,0.371376663
JUN,PHF19,0.008233443
JUN,TIPRL,0.085068380
JUN,TRMT2A,0.204580816
JUN,SDCBP2,0.271010622
JUN,SNX5,0.163781679
JUN,RSPH14,0.031945837
JUN,GPR162,0.109178515
JUN,RAB30,0.180667076
JUN,EML4,0.202592880
JUN,GAS2L3,0.020590811
JUN,P2RY8,0.020905439
JUN,OLA1,0.093806332
JUN,STRN3,0.214671185
JUN,UBQLN1,0.006706906
JUN,SERPIND1,0.125823664
JUN,ZNRD1,0.081526641
JUN,HK1,0.116700566
JUN,HLF,0.003098248
JUN,HNMT,0.014814646
JUN,PRMT1,0.115193344
JUN,HSPA1B,0.130788396
JUN,HSPA5,0.287693409
JUN,HSP90AB1,0.132431511
JUN,ZKSCAN2,0.217309733
JUN,MACC1,0.012629678
JUN,APOH,0.082430502
JUN,RBPJ,0.300062979
JUN,IL7,0.019067006
JUN,ITPR1,0.054023487
JUN,JUN,0.921360512
JUN,JUND,0.012350341
JUN,ANOS1,0.188030347
JUN,KIF5C,0.225098931
JUN,TNPO1,0.167868810
JUN,LAMA4,0.110989710
JUN,LDLR,0.016071383
JUN,LEPR,0.069131519
JUN,LIMS1,0.166241763
JUN,LIPC,0.090859508
JUN,FADS3,0.181139999
JUN,LMNA,0.113762422
JUN,LMO7,0.094389355
JUN,LPP,0.201736831
JUN,LTBP2,0.016183344
JUN,ASL,0.063970597
JUN,MT2A,0.235116406
JUN,MTTP,0.208248687
JUN,MYL6,0.185523963
JUN,ATF3,0.018291749
JUN,NEK3,0.025830360
JUN,NEU1,0.210347337
JUN,NUCB2,0.023792634
JUN,ZBTB21,0.062926417
JUN,ZNF593,0.146638930
JUN,PCMT1,0.157990093
JUN,INSIG2,0.163706287
JUN,GP6,0.195031214
JUN,FAM53C,0.260151217
JUN,SLC25A37,0.211500345
JUN,AIG1,0.190365717
JUN,TRMO,0.268967238
JUN,MBIP,0.184619614
JUN,ESF1,0.078644399
JUN,MED15,0.211097435
JUN,PDGFRB,0.054112159
JUN,CHMP3,0.155942691
JUN,ENPP2,0.146562134
JUN,PFDN1,0.273156553
JUN,ATP8B1,0.179850120
JUN,PI4KA,0.250159988
JUN,PLD1,0.068783977
JUN,PLTP,0.028464045
JUN,PNN,0.235335047
JUN,CYCS,0.144742108
JUN,SSH1,0.146690522
JUN,NLE1,0.005409760
JUN,DGCR8,0.069425426
JUN,WDR74,0.052946726
JUN,GRAMD1C,0.103898589
JUN,ZNF280D,0.219121612
